"","Abdomen","Audio.Volume.dB","ECG","Flow","Heart.Rate","Left.Leg","PosAngle","Pulse","Saturation","Thermistor","Thorax","X.Axis","Y.Axis","Z.Axis","Acceleration..X.","Acceleration..Y.","Acceleration..Z.","Impedance","Stimulation","Position","Phasic.Amplitude","original_time","stim_numeric","parsed_time","time_only","corrected_stim","stim_binary"
"2264","0","58.7765","0.0004","0.0334","67.3043","-0.0003","-79.0207","67.0017","89.0014","0.0301","0","-1.0015","-0.1942","0.1529","-7.5545","-4.9001","4.3333","8.0545","0","0","0.45","9:57:26 PM",0,2025-05-29 21:57:26,21:57:26,0,0
"2265","0","58.614","0.0005","0.1061","67.4202","-0.0003","-79.029","67.0017","89.0014","0.0301","0","-1.0016","-0.1941","0.1526","-7.6001","-4.8874","4.2736","8.098","66.9161","0","0.45","9:57:27 PM",66.9161,2025-05-29 21:57:27,21:57:27,66.9161,1
"2266","0","58.5097","0.0005","-0.0833","67.4168","-0.0003","-79.1646","66.9892","89.0014","0.0303","0","-1.002","-0.1918","0.1509","-7.6062","-4.8817","4.2698","8.0905","444.9478","0","0.45","9:57:28 PM",444.9478,2025-05-29 21:57:28,21:57:28,444.9478,1
"2267","0","58.1435","0.0004","-0.0438","67.4023","-0.0003","-78.9177","67.0058","89.0014","0.0303","0","-1.0017","-0.1962","0.1524","-7.5653","-4.893","4.3222","8.048","305.8604","0","0.45","9:57:29 PM",305.8604,2025-05-29 21:57:29,21:57:29,305.8604,1
"2268","0","58.2685","0.0004","-0.0021","67.175","-0.0003","-78.9652","66.9872","89.0014","0.0301","0","-1.0014","-0.1953","0.1534","-7.5479","-4.8987","4.3449","8.0421","0","0","0.45","9:57:30 PM",0,2025-05-29 21:57:30,21:57:30,0,0
"2269","0","58.0573","0.0004","0.0965","67.7054","-0.0003","-78.9799","67.0162","89.0014","0.0301","0","-1.0013","-0.195","0.1542","-7.5796","-4.8978","4.2909","8.0837","0","0","0.45","9:57:31 PM",0,2025-05-29 21:57:31,21:57:31,0,0
"2270","0.0001","57.617","0.0004","0.0432","68.1863","-0.0003","-79.1169","66.9664","89.0014","0.0303","0","-1.0016","-0.1925","0.1501","-7.6113","-4.8856","4.2531","8.1038","393.5633","0","0.45","9:57:32 PM",393.5633,2025-05-29 21:57:32,21:57:32,393.5633,1
"2271","0","58.4376","0.0004","-0.1172","67.9051","-0.0003","-79.0056","67.0764","89.0081","0.0303","0","-1.0021","-0.1946","0.1507","-7.5758","-4.8886","4.3179","8.0592","414.2887","0","0.45","9:57:33 PM",414.2887,2025-05-29 21:57:33,21:57:33,414.2887,1
"2272","0","58.1092","0.0004","-0.0147","67.7891","-0.0003","-78.9674","68.0351","88.9969","0.0301","0","-1.002","-0.1954","0.1523","-7.5501","-4.8983","4.3377","8.0458","9.9741","0","0.45","9:57:34 PM",9.9741,2025-05-29 21:57:34,21:57:34,9.9741,1
"2273","0","58.3797","0.0004","0.0568","67.8079","-0.0003","-78.9543","67.9895","89.0081","0.0301","0","-1.0001","-0.1952","0.1538","-7.5687","-4.9048","4.3297","8.0634","0","0","0.45","9:57:35 PM",0,2025-05-29 21:57:35,21:57:35,0,0
"2274","0","58.8468","0.0004","0.1382","68.1993","-0.0003","-79.1414","68.0102","88.9902","0.0302","0","-1.0017","-0.1921","0.1508","-7.6018","-4.8881","4.258","8.0938","307.4832","0","0.45","9:57:36 PM",307.4832,2025-05-29 21:57:36,21:57:36,307.4832,1
"2275","0.0001","58.1801","0.0004","-0.133","68.16","-0.0003","-79.1961","67.9978","89.0214","0.0302","0","-1.0021","-0.1913","0.1484","-7.5901","-4.8808","4.2929","8.0716","499.8069","0","0.45","9:57:37 PM",499.8069,2025-05-29 21:57:37,21:57:37,499.8069,1
"2276","0","57.8498","0.0004","-0.0507","67.3935","-0.0003","-79.1654","68.0061","88.9591","0.0301","0","-1.0016","-0.1917","0.1498","-7.5591","-4.8996","4.3356","8.0555","104.5535","0","0.45","9:57:38 PM",104.5535,2025-05-29 21:57:38,21:57:38,104.5535,1
"2277","0","57.9405","0.0004","0.0127","67.4159","-0.0003","-79.0349","68.0019","88.0009","0.03","0","-1.0022","-0.1942","0.1523","-7.5501","-4.899","4.3444","8.0543","0","0","0.45","9:57:39 PM",0,2025-05-29 21:57:39,21:57:39,0,0
"2278","0","58.5784","0.0004","0.1432","67.5543","-0.0003","-79.0466","68.0019","88.0009","0.0301","0","-1.0019","-0.1939","0.152","-7.5919","-4.8954","4.2806","8.1141","166.3256","0","0.45","9:57:40 PM",166.3256,2025-05-29 21:57:40,21:57:40,166.3256,1
"2279","0.0001","58.2459","0.0003","-0.0311","68.0798","-0.0003","-79.2334","68.0019","88.0009","0.0302","0","-1.0028","-0.1907","0.1462","-7.6216","-4.8732","4.256","8.1105","499.8069","0","0.45","9:57:41 PM",499.8069,2025-05-29 21:57:41,21:57:41,499.8069,1
"2280","0","58.2831","0.0003","-0.1073","67.8939","-0.0003","-79.1623","68.0019","89.0014","0.0302","0","-1.0019","-0.1918","0.1489","-7.564","-4.8924","4.3182","8.0582","225.5689","0","0.45","9:57:42 PM",225.5689,2025-05-29 21:57:42,21:57:42,225.5689,1
"2281","0","58.8554","0.0003","-0.0109","68.0731","-0.0004","-79.0075","68.0019","89.0214","0.03","0","-1.001","-0.1944","0.1524","-7.546","-4.8953","4.3482","8.0534","0","0","0.45","9:57:43 PM",0,2025-05-29 21:57:43,21:57:43,0,0
"2282","0","58.6473","0.0003","0.0752","68.2076","-0.0004","-78.9983","68.0019","88.9902","0.03","0","-1.0007","-0.1945","0.1525","-7.5643","-4.9045","4.3266","8.0845","52.9071","0","0.45","9:57:44 PM",52.9071,2025-05-29 21:57:44,21:57:44,52.9071,1
"2283","0","58.6119","0.0003","0.1578","68.5821","-0.0004","-79.111","68.0019","89.0081","0.0302","0","-1.0015","-0.1927","0.1491","-7.6103","-4.8885","4.2618","8.1196","498.4768","0","0.45","9:57:45 PM",498.4768,2025-05-29 21:57:45,21:57:45,498.4768,1
"2284","0","58.3753","0.0003","-0.1759","68.265","-0.0004","-79.2396","68.0019","88.9969","0.0303","0","-1.0027","-0.1905","0.1468","-7.5963","-4.884","4.2976","8.0882","358.0613","0","0.45","9:57:46 PM",358.0613,2025-05-29 21:57:46,21:57:46,358.0613,1
"2285","0","57.6402","0.0003","-0.0308","67.807","-0.0004","-79.0128","68.0019","89.0058","0.0301","0","-1.0007","-0.1943","0.15","-7.5535","-4.8967","4.3415","8.0559","0","0","0.45","9:57:47 PM",0,2025-05-29 21:57:47,21:57:47,0,0
"2286","0","57.9103","0.0003","0.0069","67.4838","-0.0004","-78.9069","68.0019","89.0014","0.03","0","-1.0013","-0.1963","0.1513","-7.549","-4.9027","4.3502","8.0604","0","0","0.45","9:57:48 PM",0,2025-05-29 21:57:48,21:57:48,0,0
"2287","0","58.478","0.0004","0.1568","68.2799","-0.0004","-79.092","68.0019","89.0014","0.0301","0","-1.0016","-0.193","0.1487","-7.5846","-4.8967","4.2818","8.1117","416.8355","0","0.45","9:57:49 PM",416.8355,2025-05-29 21:57:49,21:57:49,416.8355,1
"2288","0.0001","58.4812","0.0004","-0.0796","68.3065","-0.0004","-79.2298","68.0019","88.9902","0.0302","0","-1.0032","-0.1908","0.1477","-7.6055","-4.8773","4.2689","8.1152","472.6674","0","0.45","9:57:50 PM",472.6674,2025-05-29 21:57:50,21:57:50,472.6674,1
"2289","0","58.3769","0.0003","-0.0607","68.1395","-0.0004","-79.0296","68.0019","89.0058","0.0301","0","-1.003","-0.1944","0.1497","-7.5617","-4.8944","4.3337","8.0569","20.5138","0","0.45","9:57:51 PM",20.5138,2025-05-29 21:57:51,21:57:51,20.5138,1
"2290","0","57.635","0.0003","-0.0123","67.4062","-0.0004","-78.9345","68.0019","88.9813","0.03","0","-1.003","-0.1962","0.1522","-7.5407","-4.9001","4.3513","8.0535","0","0","0.45","9:57:52 PM",0,2025-05-29 21:57:52,21:57:52,0,0
"2291","0","58.3387","0.0003","0.0977","67.8123","-0.0004","-78.9816","68.0019","89.0326","0.03","0","-1.001","-0.1949","0.1518","-7.5628","-4.9036","4.3325","8.074","286.2441","0","0.45","9:57:53 PM",286.2441,2025-05-29 21:57:53,21:57:53,286.2441,1
"2292","0.0001","58.0653","0.0004","0.113","67.7944","-0.0004","-79.1523","68.0019","88.9123","0.0301","0","-1.0016","-0.1919","0.1489","-7.608","-4.8828","4.2646","8.108","499.8069","0","0.45","9:57:54 PM",499.8069,2025-05-29 21:57:54,21:57:54,499.8069,1
"2293","0","58.1681","0.0005","-0.1645","67.4877","-0.0004","-79.0237","68.0019","89.8816","0.0301","0","-1.0015","-0.1942","0.1475","-7.5867","-4.8927","4.3033","8.0836","124.27","0","0.45","9:57:55 PM",124.27,2025-05-29 21:57:55,21:57:55,124.27,1
"2294","0","57.5491","0.0005","-0.0218","67.331","-0.0005","-79.0059","68.0144","90.0509","0.03","0","-1.002","-0.1946","0.1514","-7.5484","-4.9005","4.3429","8.0524","0","0","0.45","9:57:56 PM",0,2025-05-29 21:57:56,21:57:56,0,0
"2295","0","58.5429","0.0005","0.0273","67.1277","-0.0005","-78.9571","67.9895","89.9707","0.0299","0","-1.0009","-0.1954","0.1515","-7.5409","-4.9018","4.3565","8.0533","152.1368","0","0.45","9:57:57 PM",152.1368,2025-05-29 21:57:57,21:57:57,152.1368,1
"2296","0","58.7833","0.0005","0.166","67.3181","-0.0005","-79.1782","68.0351","90.0286","0.03","0","-1.0015","-0.1914","0.1504","-7.5928","-4.8883","4.2959","8.1073","499.8069","0","0.45","9:57:58 PM",499.8069,2025-05-29 21:57:58,21:57:58,499.8069,1
"2297","0","58.0271","0.0005","-0.1228","67.3981","-0.0004","-79.1291","67.9438","89.9907","0.0301","0","-1.0009","-0.1922","0.147","-7.592","-4.8872","4.2822","8.0941","257.951","0","0.45","9:57:59 PM",257.951,2025-05-29 21:57:59,21:57:59,257.951,1
"2298","0","58.2889","0.0005","-0.0396","67.0391","-0.0004","-78.9916","68.1202","90.0175","0.03","0","-1.0009","-0.1947","0.1512","-7.5475","-4.8991","4.3434","8.0545","0","0","0.45","9:58:00 PM",0,2025-05-29 21:58:00,21:58:00,0,0
"2299","0","58.2578","0.0005","0.0097","67.5842","-0.0004","-78.8366","67.1324","90.0019","0.0299","0","-1.0008","-0.1975","0.1529","-7.5489","-4.9055","4.3529","8.0567","26.5193","0","0.45","9:58:01 PM",26.5193,2025-05-29 21:58:01,21:58:01,26.5193,1
"2300","0","58.1213","0.0005","0.1651","68.1018","-0.0004","-79.036","66.9623","90.0019","0.0299","0","-1.0026","-0.1942","0.1503","-7.5933","-4.8992","4.296","8.1127","490.8846","0","0.45","9:58:02 PM",490.8846,2025-05-29 21:58:02,21:58:02,490.8846,1
"2301","0.0001","58.4595","0.0005","-0.107","68.4145","-0.0004","-79.1609","66.9125","90.0019","0.03","0","-1.0024","-0.1919","0.1482","-7.6021","-4.8885","4.2838","8.1063","392.0005","0","0.45","9:58:03 PM",392.0005,2025-05-29 21:58:03,21:58:03,392.0005,1
"2302","0","57.2889","0.0006","-0.0498","68.1949","-0.0004","-78.9922","67.7488","90.0019","0.03","0","-1.0026","-0.195","0.1497","-7.5564","-4.895","4.3418","8.0626","0","0","0.45","9:58:04 PM",0,2025-05-29 21:58:04,21:58:04,0,0
"2303","0","58.3732","0.0005","-0.0053","67.8716","-0.0004","-78.8715","68.0995","90.0019","0.0299","0","-1.001","-0.1969","0.1507","-7.5425","-4.8978","4.3571","8.0535","0","0","0.45","9:58:05 PM",0,2025-05-29 21:58:05,21:58:05,0,0
"2304","0","59.6998","0.0005","0.1559","68.6396","-0.0004","-78.9727","67.9438","90.0019","0.0299","0","-1.001","-0.195","0.1495","-7.5756","-4.9032","4.3079","8.1036","387.1189","0","0.45","9:58:06 PM",387.1189,2025-05-29 21:58:06,21:58:06,387.1189,1
"2305","0.0001","58.2135","0.0006","0.0375","68.5997","-0.0004","-79.2577","68.0414","90.0019","0.03","0","-1.0023","-0.1901","0.1467","-7.618","-4.8763","4.2592","8.1161","485.4936","0","0.45","9:58:07 PM",485.4936,2025-05-29 21:58:07,21:58:07,485.4936,1
"2306","0","58.7201","0.0006","-0.1441","68.9453","-0.0004","-79.019","67.9874","89.9774","0.03","0","-1.0023","-0.1945","0.1492","-7.5677","-4.8933","4.3295","8.067","38.0127","0","0.45","9:58:08 PM",38.0127,2025-05-29 21:58:08,21:58:08,38.0127,1
"2307","0","58.1525","0.0006","-0.0146","68.0544","-0.0004","-78.9311","68.0227","90.013","0.0299","0","-1.001","-0.1958","0.1513","-7.5492","-4.9027","4.3524","8.0524","0","0","0.45","9:58:09 PM",0,2025-05-29 21:58:09,21:58:09,0,0
"2308","0","58.5773","0.0006","0.054","67.96","-0.0004","-78.8851","68.0019","89.9551","0.0299","0","-1.0009","-0.1967","0.1534","-7.54","-4.9031","4.3556","8.0644","253.9012","0","0.45","9:58:10 PM",253.9012,2025-05-29 21:58:10,21:58:10,253.9012,1
"2309","0","57.6862","0.0007","0.1324","67.8904","-0.0004","-79.1991","68.0019","90.0554","0.0299","0","-1.0025","-0.1912","0.1504","-7.5916","-4.8865","4.2916","8.1127","499.8069","0","0.45","9:58:11 PM",499.8069,2025-05-29 21:58:11,21:58:11,499.8069,1
"2310","0","57.5607","0.0006","-0.1223","67.8062","-0.0004","-79.099","68.0019","89.8526","0.03","0","-1.0017","-0.1929","0.1472","-7.5898","-4.888","4.2843","8.1095","155.7365","0","0.45","9:58:12 PM",155.7365,2025-05-29 21:58:12,21:58:12,155.7365,1
"2311","0","57.8309","0.0006","-0.0342","67.4976","-0.0005","-78.983","68.0268","90.6748","0.0299","0","-1.0004","-0.1948","0.1509","-7.5541","-4.8977","4.3563","8.0545","0","0","0.45","9:58:13 PM",0,2025-05-29 21:58:13,21:58:13,0,0
"2312","0","58.2705","0.0007","-0.0035","67.0161","-0.0005","-78.9484","67.9853","91.1182","0.0298","0","-1.0008","-0.1955","0.1508","-7.532","-4.9069","4.3702","8.0534","108.1399","0","0.45","9:58:14 PM",108.1399,2025-05-29 21:58:14,21:58:14,108.1399,1
"2313","0","58.0905","0.0007","0.0681","67.058","-0.0005","-78.9632","68.0497","90.9511","0.0298","0","-1.0006","-0.1951","0.1508","-7.5616","-4.9031","4.3262","8.0959","444.9478","0","0.45","9:58:15 PM",444.9478,2025-05-29 21:58:15,21:58:15,444.9478,1
"2314","0","57.5629","0.0007","0.0269","67.4264","-0.0005","-79.0151","67.9418","91.0492","0.0299","0","-1.002","-0.1945","0.1504","-7.5926","-4.8968","4.293","8.1252","262.4439","0","0.45","9:58:16 PM",262.4439,2025-05-29 21:58:16,21:58:16,262.4439,1
"2315","0","58.1313","0.0007","-0.0893","67.1127","-0.0005","-78.9309","68.1514","90.9868","0.03","0","-1.0007","-0.1957","0.1488","-7.5582","-4.9025","4.3373","8.0784","0","0","0.45","9:58:17 PM",0,2025-05-29 21:58:17,21:58:17,0,0
"2316","0","58.3671","0.0007","-0.0065","66.5269","-0.0005","-78.8659","67.3835","91.0247","0.0299","0","-1.001","-0.197","0.1521","-7.5342","-4.9044","4.3721","8.0532","0","0","0.45","9:58:18 PM",0,2025-05-29 21:58:18,21:58:18,0,0
"2317","0","58.5403","0.0008","0.0248","66.6032","-0.0005","-78.8079","66.8709","91.0024","0.0298","0","-1.0012","-0.1981","0.1542","-7.5317","-4.9074","4.3658","8.0532","286.6672","0","0.45","9:58:19 PM",286.6672,2025-05-29 21:58:19,21:58:19,286.6672,1
"2318","0","58.144","0.0008","0.085","67.0316","-0.0005","-79.0276","67.0556","91.0024","0.0299","0","-1.0015","-0.1941","0.1533","-7.5635","-4.9083","4.3189","8.1004","444.4866","0","0.45","9:58:20 PM",444.4866,2025-05-29 21:58:20,21:58:20,444.4866,1
"2319","0","57.6132","0.0007","-0.0594","67.0539","-0.0005","-79.0352","66.9498","91.0024","0.0299","0","-1.0022","-0.1942","0.1489","-7.572","-4.8959","4.3131","8.1051","83.8472","0","0.45","9:58:21 PM",83.8472,2025-05-29 21:58:21,21:58:21,83.8472,1
"2320","0","58.2119","0.0007","-0.0267","66.7493","-0.0005","-78.85","67.0183","91.0024","0.0298","0","-1.0011","-0.1973","0.1516","-7.5414","-4.9037","4.3651","8.0601","0","0","0.45","9:58:22 PM",0,2025-05-29 21:58:22,21:58:22,0,0
"2321","0","58.4999","0.0007","0.0016","66.6754","-0.0005","-78.9069","66.9747","91.0024","0.0298","0","-1.0007","-0.1962","0.1539","-7.5266","-4.9098","4.3729","8.0545","26.8999","0","0.45","9:58:23 PM",26.8999,2025-05-29 21:58:23,21:58:23,26.8999,1
"2322","0","58.0992","0.0007","0.0906","67.0744","-0.0005","-78.9995","67.0017","91.0024","0.0298","0","-1.001","-0.1945","0.1521","-7.5533","-4.9039","4.3341","8.0972","438.2887","0","0.45","9:58:24 PM",438.2887,2025-05-29 21:58:24,21:58:24,438.2887,1
"2323","0","57.1421","0.0007","0.0244","67.4332","-0.0005","-79.1392","67.0017","91.0024","0.0299","0","-1.0015","-0.1922","0.15","-7.5946","-4.8944","4.2864","8.1208","350.3552","0","0.45","9:58:25 PM",350.3552,2025-05-29 21:58:25,21:58:25,350.3552,1
"2324","0","57.5849","0.0007","-0.1045","67.4143","-0.0005","-78.9758","67.0017","91.0291","0.0299","0","-1.0016","-0.1951","0.1482","-7.5533","-4.9012","4.3424","8.0737","0","0","0.45","9:58:26 PM",0,2025-05-29 21:58:26,21:58:26,0,0
"2325","0","58.7237","0.0008","-0.0108","67.2493","-0.0005","-78.9283","67.0017","90.9823","0.0298","0","-1.0003","-0.1958","0.152","-7.5254","-4.9113","4.3664","8.0577","0","0","0.45","9:58:27 PM",0,2025-05-29 21:58:27,21:58:27,0,0
"2326","0","58.0006","0.0008","0.0458","67.3268","-0.0005","-78.8475","67.0017","91.0514","0.0297","0","-1.0008","-0.1973","0.1528","-7.5283","-4.9125","4.3687","8.0658","199.408","0","0.45","9:58:28 PM",199.408,2025-05-29 21:58:28,21:58:28,199.408,1
"2327","0","57.9513","0.0008","0.0996","67.4313","-0.0005","-78.9877","67.0017","90.94","0.0298","0","-1.0023","-0.1951","0.1501","-7.5725","-4.8951","4.31","8.1151","444.9478","0","0.45","9:58:29 PM",444.9478,2025-05-29 21:58:29,21:58:29,444.9478,1
"2328","0","58.5106","0.0007","-0.0947","67.5273","-0.0004","-78.9997","67.0017","91.1383","0.03","0","-1.0025","-0.1949","0.1487","-7.5847","-4.8943","4.3027","8.0993","173.8308","0","0.45","9:58:30 PM",173.8308,2025-05-29 21:58:30,21:58:30,173.8308,1
"2329","0","58.043","0.0008","-0.0387","67.021","-0.0005","-78.8737","66.9747","90.5567","0.0299","0","-1.0008","-0.1968","0.1517","-7.5454","-4.8972","4.358","8.0545","0","0","0.45","9:58:31 PM",0,2025-05-29 21:58:31,21:58:31,0,0
"2330","0","58.0426","0.0007","0.0032","67.4527","-0.0005","-78.9214","67.0183","89.8771","0.0298","0","-1.0018","-0.1962","0.1522","-7.5282","-4.9031","4.3796","8.051","0","0","0.45","9:58:32 PM",0,2025-05-29 21:58:32,21:58:32,0,0
"2331","0","58.7184","0.0007","0.1556","67.8115","-0.0005","-78.8996","66.9498","90.0442","0.0298","0","-1.0009","-0.1964","0.1521","-7.5539","-4.9037","4.3252","8.0839","421.1021","0","0.45","9:58:33 PM",421.1021,2025-05-29 21:58:33,21:58:33,421.1021,1
"2332","0.0001","58.0894","0.0007","-0.0111","67.7969","-0.0005","-79.2189","66.8709","89.9618","0.03","0","-1.0022","-0.1908","0.1476","-7.5923","-4.8869","4.2858","8.1143","471.114","0","0.45","9:58:34 PM",471.114,2025-05-29 21:58:34,21:58:34,471.114,1
"2333","0","58.2307","0.0007","-0.1105","67.7942","-0.0005","-79.0296","67.3835","90.1021","0.03","0","-1.0027","-0.1943","0.1484","-7.5544","-4.8996","4.3405","8.0624","18.407","0","0.45","9:58:35 PM",18.407,2025-05-29 21:58:35,21:58:35,18.407,1
"2334","0","57.0386","0.0008","-0.0135","67.7738","-0.0005","-78.9013","68.1244","89.6164","0.0299","0","-1.0008","-0.1963","0.1516","-7.5331","-4.906","4.3774","8.0523","0","0","0.45","9:58:36 PM",0,2025-05-29 21:58:36,21:58:36,0,0
"2335","0","58.2521","0.0007","0.0106","68.3771","-0.0005","-78.9005","67.9563","88.8499","0.0299","0","-1.0007","-0.1963","0.1536","-7.5236","-4.9111","4.3791","8.0488","121.8313","0","0.45","9:58:37 PM",121.8313,2025-05-29 21:58:37,21:58:37,121.8313,1
"2336","0","59.5305","0.0007","0.1785","68.8789","-0.0005","-79.0603","68.004","89.0549","0.0299","0","-1.0011","-0.1935","0.1509","-7.5597","-4.9022","4.3229","8.1003","499.8069","0","0.45","9:58:38 PM",499.8069,2025-05-29 21:58:38,21:58:38,499.8069,1
"2337","0.0001","58.0402","0.0007","0.0084","68.9833","-0.0005","-79.1219","68.0351","88.9501","0.0301","0","-1.0023","-0.1926","0.1472","-7.601","-4.8791","4.2712","8.1319","289.7494","0","0.45","9:58:39 PM",289.7494,2025-05-29 21:58:39,21:58:39,289.7494,1
"2338","0","58.9079","0.0007","-0.1438","69.4045","-0.0005","-78.923","67.9086","89.017","0.0301","0","-1.0017","-0.1962","0.1495","-7.5607","-4.8957","4.3363","8.0792","0","0","0.45","9:58:40 PM",0,2025-05-29 21:58:40,21:58:40,0,0
"2339","0","57.2676","0.0008","-0.0228","70.0321","-0.0005","-78.8659","68.3257","88.9746","0.03","0","-1.0016","-0.1971","0.1516","-7.5382","-4.9072","4.3684","8.0604","0","0","0.45","9:58:41 PM",0,2025-05-29 21:58:41,21:58:41,0,0
"2340","0","59.5378","0.0008","0.0597","69.7996","-0.0005","-78.9141","69.1475","88.9746","0.0299","0","-1.0005","-0.196","0.1539","-7.5345","-4.9098","4.3685","8.0634","322.3611","0","0.45","9:58:42 PM",322.3611,2025-05-29 21:58:42,21:58:42,322.3611,1
"2341","0","58.4348","0.0009","0.1127","68.8002","-0.0005","-79.1079","68.9482","89.0125","0.03","0","-1.0025","-0.1929","0.1511","-7.5724","-4.8972","4.3176","8.107","499.2529","0","0.45","9:58:43 PM",499.2529,2025-05-29 21:58:43,21:58:43,499.2529,1
"2342","0","57.9737","0.0009","-0.1053","69.2802","-0.0005","-79.0474","69.0686","88.9591","0.0301","0","-1.0021","-0.194","0.1473","-7.5817","-4.8945","4.3035","8.1263","90.2296","0","0.45","9:58:44 PM",90.2296,2025-05-29 21:58:44,21:58:44,90.2296,1
"2343","0","58.1728","0.0009","-0.0545","69.0497","-0.0005","-78.8199","68.9732","89.0437","0.03","0","-1.0019","-0.198","0.151","-7.5459","-4.9023","4.3644","8.0544","0","0","0.45","9:58:45 PM",0,2025-05-29 21:58:45,21:58:45,0,0
"2344","0","57.7721","0.0008","-0.0104","68.5297","-0.0005","-78.7928","69.0645","88.8967","0.03","0","-1.0006","-0.1982","0.1518","-7.5312","-4.9077","4.3798","8.0557","30.0691","0","0.45","9:58:46 PM",30.0691,2025-05-29 21:58:46,21:58:46,30.0691,1
"2345","0","59.2768","0.0007","0.141","68.1666","-0.0005","-79.0307","68.9566","89.2688","0.03","0","-1.0022","-0.1943","0.1535","-7.5578","-4.9002","4.3507","8.1004","492.2153","0","0.45","9:58:47 PM",492.2153,2025-05-29 21:58:47,21:58:47,492.2153,1
"2346","0.0001","58.6897","0.0008","-0.0358","68.0189","-0.0005","-79.0683","69.0873","90.1267","0.0301","0","-1.0021","-0.1935","0.1474","-7.589","-4.8899","4.3048","8.1218","389.5602","0","0.45","9:58:48 PM",389.5602,2025-05-29 21:58:48,21:58:48,389.5602,1
"2347","0","57.4083","0.0008","-0.0836","67.6404","-0.0005","-78.9362","68.7843","89.9506","0.0301","0","-1.0011","-0.1958","0.1502","-7.5465","-4.8986","4.3489","8.0668","0","0","0.45","9:58:49 PM",0,2025-05-29 21:58:49,21:58:49,0,0
"2348","0","58.3578","0.0008","-0.0122","67.4039","-0.0005","-78.9044","67.8754","90.0398","0.03","0","-1.0022","-0.1966","0.1531","-7.5365","-4.9108","4.3765","8.0555","0","0","0.45","9:58:50 PM",0,2025-05-29 21:58:50,21:58:50,0,0
"2349","0","58.5268","0.0008","0.0857","67.6881","-0.0004","-78.9554","68.0497","89.9863","0.0299","0","-1.0007","-0.1953","0.1525","-7.5412","-4.9137","4.3639","8.0813","222.3997","0","0.45","9:58:51 PM",222.3997,2025-05-29 21:58:51,21:58:51,222.3997,1
